type,title,age_certification,description,release_year,genre,seasons,titleType,runtimeMinutes,averageRating,numVotes,platform,year
SHOW,Low Winter Sun,TV-14,"Seemingly the perfect crime, the murder of a cop by a fellow Detroit detective activates forces that will forever alter the detective's life, and pull him into the heart of the Detroit underworld.",2013.0,"['drama', 'crime']",1.0,tvSeries,43,7.0,5885.0,amazon prime,
MOVIE,The History of Time Travel,,"A fictional documentary about the creation of the world's first time machine, the men who created it, and the unintended ramifications it has on world events.",2014.0,"['scifi', 'history', 'documentation', 'drama']",,movie,72,6.9,1446.0,amazon prime,
MOVIE,Sebastian Maniscalco: Aren't You Embarrassed?,,"Sebastian Maniscalco examines the shameless behaviors of our modern society - from the small daily annoyances to the publicly obnoxious - when he asks, ""Aren't You Embarrassed?"" This new, one-hour comedy special is deeply relatable and highly entertaining as it is inspired by real-life irritations that keep audiences rolling in laughter.",2014.0,"['comedy', 'documentation']",,tvSpecial,63,7.8,1083.0,amazon prime,
MOVIE,Paranoia,PG-13,"An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price—he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.",2013.0,"['thriller', 'drama', 'european']",,movie,106,5.6,37755.0,amazon prime,
MOVIE,The Flu,R,"A case of the flu quickly morphs into a pandemic. As the death toll mounts and the living panic, the government plans extreme measures to contain it.",2013.0,"['drama', 'romance', 'fantasy', 'action', 'scifi', 'thriller']",,movie,122,6.6,13438.0,amazon prime,
MOVIE,Sharknado 2: The Second One,,"A freak weather system turns its deadly fury on New York City, unleashing a Sharknado on the population and its most cherished, iconic sites - and only Fin and April can save the Big Apple.",2014.0,"['thriller', 'action', 'comedy', 'horror', 'scifi']",,tvMovie,95,4.0,19405.0,amazon prime,
MOVIE,Le Week-End,R,"Nick and Meg Burrows return to Paris, the city where they honeymooned, to celebrate their 30th wedding anniversary and rediscover some romance in their long-lived marriage. The film follows the couple as long-established tensions in their marriage break out in humorous and often painful ways.",2013.0,"['comedy', 'drama', 'european', 'romance']",,movie,93,6.4,8375.0,amazon prime,
SHOW,ANZAC Girls,,"The unique, and rarely told true stories of Australian and New Zealand nurses serving at Gallipoli and the Western Front during the First World War.",2014.0,"['war', 'drama', 'history', 'romance', 'action']",1.0,tvMiniSeries,60,7.9,1399.0,amazon prime,
MOVIE,Space Pirate Captain Harlock,PG-13,Space Pirate Captain Harlock and his fearless crew face off against the space invaders who seek to conquer the planet Earth.,2013.0,"['scifi', 'animation']",,movie,115,6.4,12420.0,amazon prime,
MOVIE,That Sugar Film,PG,"One man's journey to discover the bitter truth about sugar. Damon Gameau embarks on a unique experiment to document the effects of a high sugar diet on a healthy body, consuming only foods that are commonly perceived as 'healthy'. Through this entertaining and informative journey, Damon highlights some of the issues that plague the sugar industry, and where sugar lurks on supermarket shelves.",2014.0,['documentation'],,movie,90,7.4,10249.0,amazon prime,
MOVIE,Miss Meadows,,"Miss Meadows is a school teacher with impeccable manners and grace. However, underneath the candy-sweet exterior hides a ruthless gun-toting vigilante who takes it upon herself to right the wrongs in the world by whatever means necessary. For Miss Meadows, bad behavior is simply unforgivable.",2014.0,"['drama', 'thriller', 'comedy', 'crime', 'romance']",,movie,88,5.7,8819.0,amazon prime,
MOVIE,Wolves,R,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",2014.0,"['horror', 'european', 'thriller', 'action', 'fantasy', 'romance']",,movie,91,5.2,9517.0,amazon prime,
MOVIE,Hatchet III,R,"A search and recovery team heads into Victor Crowley’s haunted swamp to pick up the pieces, and Marybeth learns the secret to ending the voodoo curse that has left Victor Crowley terrorizing Honey Island Swamp for decades.",2013.0,"['thriller', 'horror', 'action', 'comedy']",,movie,81,5.6,9561.0,amazon prime,
SHOW,Survivor's Remorse,TV-MA,"Cam Calloway is about to find out the price he'll pay for stardom, love and loyalty. A basketball star in his early 20s, Calloway's life changes after he signs a multimillion-dollar contract with a team in Atlanta. He arrives in Georgia bright-eyed and eager to begin his career, joined by cousin and confidant Reggie Vaughn, who tries to keep Cam focused and free from distractions caused by Cam's blunt-but-loyal sister M-Chuck and opportunistic mom Cassie. Feeling a responsibility to support needy family and friends, Cam wrestles with the rewards and pitfalls of sudden wealth and fame.",2014.0,"['drama', 'sport', 'comedy']",4.0,tvSeries,30,7.0,2426.0,amazon prime,
MOVIE,Heaven Adores You,,"Heaven Adores You is an intimate, meditative inquiry into the life and music of Elliott Smith. By threading the music of Elliott Smith through the dense, yet often isolating landscapes of the three major cities he lived in -- Portland, New York City, Los Angeles -- Heaven Adores You presents a visual journey and an earnest review of the singer's prolific songwriting and the impact it continues to have on fans, friends, and fellow musicians.",2014.0,"['music', 'documentation', 'drama']",,movie,104,6.9,1309.0,amazon prime,
MOVIE,The Love Punch,PG,"Retirement at last! Middle-aged and divorced, company owner Richard Jones is looking forward to a worry-free existence as he arrives at his office on his last day of work. Much to his dismay, he discovers that the management buyout of his company was fraudulent. The company is now bankrupt and the employee pension fund — including his own — has been embezzled. Enlisting the help of his ex-wife Kate, Richard sets out to track down the shady businessman behind the fraud...",2014.0,"['comedy', 'european']",,movie,94,5.7,14833.0,amazon prime,
MOVIE,The Hungover Games,R,"Each year, drunk people are selected to participate in torturous games the morning after a big night out. There's no sunglasses, no water, and no headache medicine. ""The Hungover Games,"" a film that manages to merge the premises of both ""The Hunger Games"" and ""The Hangover"" and throw in references to ""Ted,"" ""Django Unchained,"" ""The Lord of the Rings,"" ""Carrie,"" ""The Real Housewives of Beverly Hills"" and whatever else crossed the writers' fevered brains during the probably very drunken ""development process.""",2014.0,"['comedy', 'fantasy', 'scifi']",,movie,85,3.5,15651.0,amazon prime,
MOVIE,Mystery Road,,A murdered girl is found under a bridge on a remote road and indigenous detective Jay Swan gets the case. Jay finds that no-one is that interested in solving the murder of an indigenous teenager and he is forced to work alone.,2013.0,"['thriller', 'crime', 'drama']",,movie,121,6.6,7850.0,amazon prime,
MOVIE,Gemma Bovery,R,"Martin, an ex-Parisian well-heeled hipster passionate about Gustave Flaubert who settled into a Norman village as a baker, sees an English couple moving into a small farm nearby. Not only are the names of the new arrivals Gemma and Charles Bovery, but their behavior also seems to be inspired by Flaubert's heroes.",2014.0,"['drama', 'comedy', 'european', 'romance']",,movie,99,6.4,6429.0,amazon prime,
MOVIE,Mike Birbiglia: My Girlfriend's Boyfriend,,"Mike Birbiglia shares a lifetime of romantic blunders and misunderstandings. On this painfully honest but hilarious journey, Birbiglia struggles to find reason in an area where it may be impossible to find: love.",2013.0,"['drama', 'documentation', 'comedy', 'romance']",,tvSpecial,76,8.0,3356.0,amazon prime,
SHOW,Mind Games,TV-PG,"Clark and Ross Edwards are brothers and partners in a unique agency committed to solving clients’ problems using the hard science of psychological manipulation. Clark is a former professor and a world-renowned expert in the field of human behavior. He has a checkered history due to bipolar disorder, which sometimes results in quirky, manic episodes. His older brother Ross is a slick con man who spent time in prison. Each in their own way knows what makes people tick. Drawing from the most cutting edge research in psychology, they can a tailor a plan to influence any situation. It’s a little bit science, a little bit con artistry plus a smattering of Jedi mind tricks. The brothers, along with their team of master manipulators are offering clients an alternative to fate.",2014.0,"['drama', 'thriller']",1.0,tvSeries,60,6.3,1597.0,amazon prime,
MOVIE,Gett: The Trial of Viviane Amsalem,,"The trial story of Viviane Amsalem's five year fight to obtain her divorce in front of the only legal authority competent for divorce cases in Israel, the Rabbinical Court.",2014.0,"['drama', 'european']",,movie,115,7.7,6552.0,amazon prime,
MOVIE,Ass Backwards,,Two best friends (Kate and Chloe) embark on a cross country trip back to their hometown to attempt to win a pageant that eluded them as children.,2013.0,['comedy'],,movie,85,4.2,2441.0,amazon prime,
MOVIE,Minuscule: Valley of the Lost Ants,PG,"In a peaceful little clearing, the remains of a hastily abandoned picnic sparks a battle between two tribes of ants. A bold young ladybug finds himself caught in the middle. He befriends the leader of the black ants, Mandible, and helps him save the anthill from the assault of the terrible red ant warriors, led by the fearful Butor. A fantastic journey at ground level.",2013.0,"['animation', 'family', 'war', 'action', 'comedy', 'european']",,movie,89,7.1,8452.0,amazon prime,
MOVIE,Antarctica: A Year on Ice,PG,"Filling the giant screen with stunning time-lapse vistas of Antarctica, and detailing year-round life at McMurdo and Scott Base, Anthony Powell’s documentary is a potent hymn to the icy continent and the heavens above.",2013.0,"['drama', 'documentation']",,movie,91,7.6,3554.0,amazon prime,
MOVIE,No Clue,,"When a beautiful and mysterious woman bursts into the office of Leo Falloon, desperate to find her missing brother, it's just another day in the life of a hard-boiled detective. The problem is, Leo's not a detective. He sells novelty advertising across the hall from the detective, but how hard can it be?",2014.0,"['comedy', 'crime', 'thriller']",,movie,96,5.6,1395.0,amazon prime,
MOVIE,Cocaine Cowboys: Reloaded,R,"In the 1980s, ruthless Colombian cocaine barons invaded Miami with a brand of violence unseen in this country since Prohibition-era Chicago. Cocaine Cowboys is the true story of how Miami became the drug, murder and cash capital of the United States. But it isn't the whole story - Pulling from hundreds of hours of additional interviews and recently uncovered archival news footage, Cocaine Cowboys has been RELOADED: packed with footage and stories that have never been told about Griselda Blanco, the Medellín Cartel, and Miami's Cocaine Wars, with firsthand accounts by hit man Jorge 'Rivi' Ayala, cocaine trafficker Jon Roberts, smuggler Mickey Munday, and others. Cocaine Cowboys: Reloaded recreates Miami's Cocaine Wars like you've never experienced it.",2014.0,"['documentation', 'crime', 'history']",,movie,152,7.6,1529.0,amazon prime,
